TimeStamp,Attribute,Value
1/20/10 0:23,precipitation,0
1/20/10 0:24,cbwd,NW
1/20/10 0:32,PRES,1021
1/20/10 0:34,PM_USPost,267
1/20/10 0:40,Iws,11.63
1/20/10 0:52,TEMP,-1
1/20/10 0:56,Iws,14.76
1/20/10 0:57,Iprec,0
1/20/10 1:22,precipitation,0
1/20/10 1:23,PRES,1023
1/20/10 1:26,TEMP,0
1/20/10 1:27,HUMI,92
1/20/10 1:37,TEMP,-2
1/20/10 1:38,PM_USPost,71
1/20/10 1:39,cbwd,NW
1/20/10 1:47,precipitation,0
1/20/10 1:47,cbwd,NW
1/20/10 2:04,DEWP,-3
1/20/10 2:06,PM_USPost,81
1/20/10 2:19,HUMI,92
1/20/10 2:21,Iws,19.68
1/20/10 2:21,Iws,28.62
1/20/10 2:22,DEWP,-4
1/20/10 2:23,Iws,16.55
1/20/10 2:24,Iprec,0
1/20/10 2:38,PRES,1022
1/20/10 2:52,PM_USPost,368
1/20/10 2:54,PRES,1023
1/20/10 3:06,Iws,25.49
1/20/10 3:11,TEMP,0
1/20/10 3:16,DEWP,-2
1/20/10 3:19,DEWP,-3
1/20/10 3:35,TEMP,1
1/20/10 3:37,Iws,31.75
1/20/10 3:51,PRES,1024
1/20/10 3:51,cbwd,NW
1/20/10 3:51,precipitation,0
1/20/10 4:01,TEMP,-1
1/20/10 4:04,HUMI,59
1/20/10 4:04,precipitation,0
1/20/10 4:18,precipitation,0
1/20/10 4:21,Iprec,0
1/20/10 4:24,Iws,36.67
1/20/10 5:06,precipitation,0
1/20/10 5:08,Iprec,0
1/20/10 5:09,DEWP,-9
1/20/10 5:23,precipitation,0
1/20/10 5:27,Iprec,0
1/20/10 5:42,Iprec,0
1/20/10 5:46,HUMI,80
1/20/10 6:08,PM_USPost,51
1/20/10 6:09,DEWP,-10
1/20/10 6:09,PM_USPost,45
1/20/10 6:19,HUMI,47
1/20/10 6:26,PM_USPost,49
1/20/10 6:30,DEWP,-5
1/20/10 6:34,Iprec,0
1/20/10 6:45,PRES,1026
1/20/10 6:49,TEMP,2
1/20/10 7:09,precipitation,0
1/20/10 7:29,PRES,1027
1/20/10 7:33,cbwd,NW
1/20/10 7:33,TEMP,1
1/20/10 8:04,PM_USPost,29
1/20/10 8:15,DEWP,-10
1/20/10 8:17,PM_USPost,35
1/20/10 8:21,Iws,48.74
1/20/10 8:22,TEMP,1
1/20/10 8:30,cbwd,NW
1/20/10 8:34,precipitation,0
1/20/10 8:35,TEMP,0
1/20/10 8:37,HUMI,46
1/20/10 8:40,PM_USPost,44
1/20/10 8:44,PRES,1030
1/20/10 8:55,DEWP,-11
1/20/10 9:02,HUMI,46
1/20/10 9:05,cbwd,NW
1/20/10 9:27,PRES,1028
1/20/10 9:49,Iws,55.89
1/20/10 9:49,DEWP,-13
1/20/10 10:04,HUMI,40
1/20/10 10:20,Iprec,0
1/20/10 10:30,DEWP,-13
1/20/10 10:33,cbwd,NW
1/20/10 10:40,Iprec,0
1/20/10 10:58,TEMP,0
1/20/10 11:00,HUMI,36
1/20/10 11:07,PRES,1033
1/20/10 11:16,cbwd,NE
1/20/10 11:16,precipitation,0
1/20/10 11:24,precipitation,0
1/20/10 11:33,TEMP,-1
1/20/10 11:53,PM_USPost,16
1/20/10 11:53,TEMP,0
1/20/10 11:55,DEWP,-13
1/20/10 12:06,Iws,78.24
1/20/10 12:09,Iprec,0
1/20/10 12:12,HUMI,36
1/20/10 12:14,Iprec,0
1/20/10 12:21,HUMI,39
1/20/10 12:23,cbwd,NW
1/20/10 12:24,precipitation,0
1/20/10 12:27,PRES,1032
1/20/10 12:40,HUMI,39
1/20/10 12:41,PM_USPost,29
1/20/10 13:04,Iws,7.15
1/20/10 13:20,PRES,1032
1/20/10 13:21,Iws,8.05
1/20/10 13:26,PM_USPost,23
1/20/10 13:33,cbwd,NW
1/20/10 13:49,Iprec,0
1/20/10 13:50,TEMP,-1
1/20/10 14:15,cbwd,NE
1/20/10 14:33,PM_USPost,28
1/20/10 14:43,DEWP,-15
1/20/10 14:48,precipitation,0
1/20/10 14:51,HUMI,33
1/20/10 14:56,Iprec,0
1/20/10 15:00,DEWP,-13
1/20/10 15:13,Iws,5.81
1/20/10 15:18,precipitation,0
1/20/10 16:16,TEMP,-1
1/20/10 16:38,HUMI,36
1/20/10 17:07,TEMP,-2
1/20/10 17:14,PM_USPost,11
1/20/10 17:23,cbwd,NW
1/20/10 17:33,Iprec,0
1/20/10 17:46,PM_USPost,16
1/20/10 17:53,cbwd,NW
1/20/10 18:21,precipitation,0
1/20/10 18:25,Iws,12.96
1/20/10 18:29,cbwd,NW
1/20/10 18:52,DEWP,-15
1/20/10 19:25,HUMI,35
1/20/10 19:25,TEMP,-4
1/20/10 19:32,HUMI,32
1/20/10 19:43,PM_USPost,20
1/20/10 19:47,precipitation,0
1/20/10 19:58,TEMP,-3
1/20/10 20:09,Iprec,0
1/20/10 20:17,cbwd,NW
1/20/10 20:32,DEWP,-19
1/20/10 20:32,PRES,1037
1/20/10 20:37,HUMI,27
1/20/10 20:39,DEWP,-17
1/20/10 20:41,Iprec,0
1/20/10 20:52,PRES,1035
1/20/10 20:58,Iws,28.16
1/20/10 21:13,PRES,1036
1/20/10 21:18,PM_USPost,20
1/20/10 21:28,TEMP,-4
1/20/10 21:41,Iws,37.99
1/20/10 21:49,PM_USPost,18
1/20/10 22:00,Iprec,0
1/20/10 22:01,DEWP,-19
1/20/10 22:10,PRES,1038
1/20/10 22:21,precipitation,0
1/20/10 22:37,Iws,46.93
1/20/10 22:42,precipitation,0
1/20/10 22:44,Iws,65.7
1/20/10 23:08,HUMI,32
1/20/10 23:29,TEMP,-6
1/20/10 23:36,PRES,1038
1/20/10 23:39,Iprec,0
1/20/10 23:46,PM_USPost,17
1/20/10 23:53,Iws,85.36
1/20/10 23:55,HUMI,32
1/20/10 23:58,PM_USPost,17
1/21/10 0:08,TEMP,-5
1/21/10 0:45,DEWP,-20
1/21/10 0:56,HUMI,32
1/21/10 0:56,cbwd,NW
1/21/10 1:03,PRES,1038
1/21/10 1:09,DEWP,-20
1/21/10 1:13,cbwd,NW
1/21/10 1:13,TEMP,-6
1/21/10 1:22,PRES,1038
1/21/10 1:27,Iprec,0
1/21/10 1:48,cbwd,NW
1/21/10 1:53,Iprec,0
1/21/10 1:57,PRES,1038
1/21/10 1:59,precipitation,0
1/21/10 2:00,cbwd,NW
1/21/10 2:21,HUMI,31
1/21/10 2:38,precipitation,0
1/21/10 2:43,TEMP,-8
1/21/10 2:47,PM_USPost,17
1/21/10 2:51,Iws,95.19
1/21/10 2:58,HUMI,34
1/21/10 3:21,PM_USPost,15
1/21/10 3:25,PM_USPost,16
1/21/10 3:37,DEWP,-24
1/21/10 3:37,Iprec,0
1/21/10 3:38,HUMI,28
1/21/10 3:50,Iprec,0
1/21/10 3:51,precipitation,0
1/21/10 3:55,precipitation,0
1/21/10 4:08,TEMP,-8
1/21/10 4:28,precipitation,0
1/21/10 4:41,Iws,111.29
1/21/10 4:47,Iws,103.24
1/21/10 5:21,cbwd,NW
1/21/10 5:21,PRES,1038
1/21/10 5:24,PRES,1038
1/21/10 5:33,DEWP,-23
1/21/10 5:34,PRES,1038
1/21/10 5:41,HUMI,28
1/21/10 5:45,Iws,118.44
1/21/10 6:02,TEMP,-9
1/21/10 6:27,DEWP,-25
1/21/10 6:35,Iprec,0
1/21/10 6:40,cbwd,NW
1/21/10 6:46,TEMP,-8
1/21/10 6:47,HUMI,26
1/21/10 6:53,cbwd,NW
1/21/10 6:57,Iprec,0
1/21/10 7:07,PM_USPost,18
1/21/10 7:25,TEMP,-9
1/21/10 7:39,cbwd,NW
1/21/10 7:53,HUMI,24
1/21/10 8:02,Iws,138.1
1/21/10 8:12,DEWP,-25
1/21/10 8:13,PM_USPost,18
1/21/10 8:34,Iprec,0
1/21/10 8:42,precipitation,0
1/21/10 8:48,DEWP,-22
1/21/10 8:53,Iws,147.04
1/21/10 8:57,PRES,1039
1/21/10 9:04,TEMP,-7
1/21/10 9:06,precipitation,0
1/21/10 9:13,cbwd,NW
1/21/10 9:18,PRES,1039
1/21/10 9:28,PM_USPost,26
1/21/10 9:45,Iws,160.9
1/21/10 9:47,HUMI,29
1/21/10 10:25,PM_USPost,24
1/21/10 11:06,Iws,3.13
1/21/10 11:11,cbwd,NW
1/21/10 11:15,Iprec,0
1/21/10 11:34,Iws,4.02
1/21/10 11:47,HUMI,24
1/21/10 11:54,precipitation,0
1/21/10 12:02,PRES,1037
1/21/10 12:03,cbwd,NE
1/21/10 12:09,cbwd,SE
1/21/10 12:25,precipitation,0
1/21/10 12:31,PRES,1035
1/21/10 12:42,TEMP,-5
1/21/10 13:09,precipitation,0
1/21/10 13:16,TEMP,-5
1/21/10 13:24,HUMI,25
1/21/10 13:45,Iprec,0
1/21/10 13:47,precipitation,0
1/21/10 13:55,HUMI,27
1/21/10 13:59,DEWP,-22
1/21/10 14:06,PM_USPost,21
1/21/10 14:11,precipitation,0
1/21/10 14:16,Iprec,0
1/21/10 14:20,DEWP,-21
1/21/10 14:24,DEWP,-20
1/21/10 14:33,cbwd,NE
1/21/10 14:35,PRES,1034
1/21/10 14:45,Iws,4.92
1/21/10 14:59,PM_USPost,15
1/21/10 15:07,Iprec,0
1/21/10 15:19,precipitation,0
1/21/10 15:28,DEWP,-21
1/21/10 15:29,TEMP,-4
1/21/10 15:32,PRES,1034
1/21/10 15:32,Iws,10.73
1/21/10 15:35,Iws,1.79
1/21/10 15:41,precipitation,0
1/21/10 15:52,DEWP,-20
1/21/10 15:58,PRES,1033
1/21/10 16:05,PM_USPost,51
1/21/10 16:07,Iprec,0
1/21/10 16:12,TEMP,-2
1/21/10 16:12,Iws,1.79
1/21/10 16:19,PRES,1033
1/21/10 16:24,HUMI,25
1/21/10 17:10,cbwd,NW
1/21/10 17:11,HUMI,21
1/21/10 17:20,HUMI,23
1/21/10 17:23,TEMP,-2
1/21/10 17:29,HUMI,23
1/21/10 17:33,Iprec,0
1/21/10 17:33,precipitation,0
1/21/10 17:34,PM_USPost,40
1/21/10 17:42,cbwd,NW
1/21/10 18:06,TEMP,-3
1/21/10 18:49,DEWP,-20
1/21/10 18:55,Iws,15.65
1/21/10 19:03,precipitation,0
1/21/10 19:15,PRES,1034
1/21/10 19:30,precipitation,0
1/21/10 19:55,Iws,0.89
1/21/10 20:08,PRES,1035
1/21/10 20:14,HUMI,27
1/21/10 20:16,PM_USPost,38
1/21/10 20:28,Iprec,0
1/21/10 20:39,DEWP,-17
1/21/10 20:52,TEMP,-8
1/21/10 21:04,PM_USPost,72
1/21/10 21:10,PM_USPost,61
1/21/10 21:14,Iws,25.48
1/21/10 21:24,PRES,1035
1/21/10 21:28,cbwd,NW
1/21/10 21:34,cbwd,NE
1/21/10 21:57,Iprec,0
1/21/10 22:03,precipitation,0
1/21/10 22:06,HUMI,48
1/21/10 22:07,Iws,3.58
1/21/10 22:09,cbwd,NW
1/21/10 22:09,HUMI,48
1/21/10 22:10,cbwd,NW
1/21/10 22:13,DEWP,-18
1/21/10 22:17,PRES,1036
1/21/10 22:30,Iprec,0
1/21/10 22:31,PM_USPost,29
1/21/10 22:33,precipitation,0
1/21/10 22:48,PRES,1035
1/21/10 22:53,TEMP,-9
1/21/10 23:09,HUMI,38
1/21/10 23:09,Iws,7.6
1/21/10 23:10,cbwd,NW
1/21/10 23:14,PM_USPost,26
1/21/10 23:14,Iws,1.79
1/21/10 23:14,precipitation,0
1/21/10 23:21,DEWP,-18
1/21/10 23:29,Iprec,0
1/21/10 23:33,cbwd,NW
1/21/10 23:39,PRES,1035
1/21/10 23:51,TEMP,-9
1/22/10 0:03,HUMI,48
1/22/10 0:06,TEMP,-4
1/22/10 0:27,DEWP,-20
1/22/10 0:29,DEWP,-21
1/22/10 0:32,precipitation,0
1/22/10 0:38,TEMP,-6
1/22/10 0:42,DEWP,-18
1/22/10 0:57,precipitation,0
1/22/10 1:17,cbwd,NW
1/22/10 1:30,PM_USPost,15
1/22/10 1:34,Iprec,0
1/22/10 1:34,PRES,1037
1/22/10 1:35,HUMI,27
1/22/10 1:41,Iprec,0
1/22/10 1:41,Iprec,0
1/22/10 1:45,Iws,27.26
1/22/10 1:55,PM_USPost,18
1/22/10 2:02,TEMP,-5
1/22/10 2:13,PRES,1036
1/22/10 2:42,HUMI,29
1/22/10 2:42,Iws,17.43
1/22/10 2:42,PM_USPost,15
1/22/10 3:16,PRES,1037
1/22/10 3:20,TEMP,-6
1/22/10 3:24,Iws,48.27
1/22/10 3:25,DEWP,-20
1/22/10 3:26,HUMI,27
1/22/10 3:37,cbwd,NW
1/22/10 3:50,Iprec,0
1/22/10 3:51,TEMP,-7
1/22/10 3:53,cbwd,NW
1/22/10 3:54,PRES,1037
1/22/10 3:58,precipitation,0
1/22/10 4:18,HUMI,34
1/22/10 4:19,Iprec,0
1/22/10 4:19,cbwd,NW
1/22/10 4:33,Iws,42.46
1/22/10 4:35,Iprec,0
1/22/10 4:45,DEWP,-21
1/22/10 4:48,precipitation,0
1/22/10 5:19,precipitation,0
1/22/10 5:23,HUMI,34
1/22/10 5:23,cbwd,NW
1/22/10 5:28,TEMP,-7
1/22/10 5:38,Iws,54.08
1/22/10 5:39,PRES,1035
1/22/10 5:41,cbwd,NW
1/22/10 5:52,Iprec,0
1/22/10 5:54,DEWP,-20
1/22/10 5:55,PM_USPost,19
1/22/10 5:55,PRES,1035
1/22/10 6:05,HUMI,34
1/22/10 6:16,Iws,59
1/22/10 6:19,TEMP,-7
1/22/10 6:19,DEWP,-20
1/22/10 6:33,precipitation,0
1/22/10 6:37,PM_USPost,21
1/22/10 6:39,precipitation,0
1/22/10 6:48,TEMP,-7
1/22/10 7:05,PRES,1036
1/22/10 7:08,HUMI,29
1/22/10 7:41,TEMP,-5
1/22/10 7:50,PRES,1036
1/22/10 8:14,HUMI,34
1/22/10 8:21,DEWP,-20
1/22/10 8:35,TEMP,-4
1/22/10 9:11,cbwd,NW
1/22/10 9:15,Iws,84.03
1/22/10 9:25,cbwd,NW
1/22/10 9:27,precipitation,0
1/22/10 9:32,PM_USPost,26
1/22/10 9:39,DEWP,-19
1/22/10 9:40,precipitation,0
1/22/10 9:46,PM_USPost,25
1/22/10 9:46,Iprec,0
1/22/10 9:49,HUMI,30
1/22/10 9:58,PM_USPost,22
1/22/10 10:05,Iws,67.94
1/22/10 10:06,DEWP,-20
1/22/10 10:06,PRES,1036
1/22/10 10:15,precipitation,0
1/22/10 10:35,PM_USPost,32
1/22/10 10:38,cbwd,NW
1/22/10 10:41,Iws,75.09
1/22/10 10:44,DEWP,-19
1/22/10 11:15,DEWP,-19
1/22/10 11:51,TEMP,-3
1/22/10 11:52,TEMP,-4
1/22/10 11:53,HUMI,30
1/22/10 11:55,PRES,1035
1/22/10 12:03,Iws,95.21
1/22/10 12:19,Iprec,0
1/22/10 13:19,HUMI,27
1/22/10 13:59,precipitation,0
1/22/10 14:12,TEMP,-2
1/22/10 14:13,DEWP,-18
1/22/10 14:15,Iprec,0
1/22/10 14:45,Iws,133.64
1/22/10 15:05,precipitation,0
1/22/10 15:10,precipitation,0
1/22/10 15:44,HUMI,28
1/22/10 15:55,PM_USPost,37
1/22/10 16:03,PM_USPost,32
1/22/10 16:31,HUMI,28
1/22/10 16:53,cbwd,NW
1/22/10 17:02,PM_USPost,49
1/22/10 17:10,Iprec,0
1/22/10 17:11,PRES,1032
1/22/10 17:22,PRES,1032
1/22/10 17:43,Iws,144.37
1/22/10 17:54,Iws,139.45
1/22/10 18:01,Iprec,0
1/22/10 18:12,precipitation,0
1/22/10 18:20,PM_USPost,47
1/22/10 18:21,Iws,153.31
1/22/10 18:21,DEWP,-18
1/22/10 18:44,TEMP,-3
1/22/10 18:50,PRES,1033
1/22/10 18:54,cbwd,NW
1/22/10 18:57,cbwd,NW
1/22/10 19:04,PM_USPost,35
1/22/10 19:04,precipitation,0
1/22/10 19:05,Iws,149.29
1/22/10 19:05,PRES,1033
1/22/10 19:07,HUMI,30
1/22/10 19:13,cbwd,NW
1/22/10 19:30,Iprec,0
1/22/10 19:43,cbwd,NW
1/22/10 19:44,Iprec,0
1/22/10 19:54,HUMI,32
1/22/10 20:01,TEMP,-4
1/22/10 20:02,PRES,1032
1/22/10 20:03,TEMP,-4
1/22/10 20:10,HUMI,35
1/22/10 20:20,TEMP,-5
1/22/10 20:22,DEWP,-17
1/22/10 20:24,PM_USPost,39
1/22/10 20:27,DEWP,-17
1/22/10 20:38,HUMI,35
1/22/10 20:43,TEMP,-4
1/22/10 20:52,HUMI,38
1/22/10 21:14,DEWP,-18
1/22/10 21:14,Iprec,0
1/22/10 21:27,cbwd,NW
1/22/10 21:46,PRES,1032
1/22/10 21:48,precipitation,0
1/22/10 21:51,HUMI,44
1/22/10 21:53,Iws,159.12
1/22/10 21:58,PM_USPost,48
1/22/10 22:04,PRES,1032
1/22/10 22:06,precipitation,0
1/22/10 22:22,Iprec,0
1/22/10 22:23,DEWP,-17
1/22/10 22:32,cbwd,NW
1/22/10 22:36,cbwd,NW
1/22/10 22:47,PM_USPost,49
1/22/10 22:58,Iws,172.08
1/22/10 23:14,DEWP,-17
1/22/10 23:20,precipitation,0
1/22/10 23:27,Iws,168.06
1/22/10 23:30,TEMP,-7
1/22/10 23:59,Iws,164.04
1/23/10 0:04,cbwd,NW
1/23/10 0:05,PM_USPost,23
1/23/10 0:26,DEWP,-17
1/23/10 0:40,DEWP,-17
1/23/10 0:48,precipitation,0
1/23/10 1:06,PM_USPost,20
1/23/10 1:11,PRES,1033
1/23/10 1:16,PM_USPost,24
1/23/10 1:20,TEMP,-4
1/23/10 1:31,HUMI,35
1/23/10 1:34,cbwd,cv
1/23/10 1:35,Iws,4.92
1/23/10 1:35,TEMP,-5
1/23/10 1:49,DEWP,-17
1/23/10 1:54,Iprec,0
1/23/10 1:57,Iws,0.89
1/23/10 2:04,TEMP,-8
1/23/10 2:10,HUMI,48
1/23/10 2:12,TEMP,-6
1/23/10 2:16,Iws,8.05
1/23/10 2:21,cbwd,NW
1/23/10 2:35,PRES,1032
1/23/10 2:43,HUMI,35
1/23/10 2:59,Iprec,0
1/23/10 3:05,PRES,1032
1/23/10 3:11,HUMI,38
1/23/10 3:20,TEMP,-5
1/23/10 3:21,precipitation,0
1/23/10 3:42,Iprec,0
1/23/10 3:58,Iprec,0
1/23/10 4:02,TEMP,-7
1/23/10 4:03,PM_USPost,16
1/23/10 4:08,PM_USPost,19
1/23/10 4:10,DEWP,-18
1/23/10 4:18,HUMI,41
1/23/10 4:35,PM_USPost,22
1/23/10 4:38,Iws,12.97
1/23/10 5:01,cbwd,NW
1/23/10 5:15,precipitation,0
1/23/10 5:21,PM_USPost,24
1/23/10 5:24,DEWP,-18
1/23/10 5:25,cbwd,NW
1/23/10 5:44,HUMI,38
1/23/10 5:51,TEMP,-6
1/23/10 6:02,Iws,16.1
1/23/10 6:37,PRES,1031
1/23/10 6:42,cbwd,NW
1/23/10 6:45,PRES,1031
1/23/10 7:11,precipitation,0
1/23/10 7:15,DEWP,-18
1/23/10 7:21,Iws,20.12
1/23/10 7:22,Iprec,0
1/23/10 7:46,TEMP,-6
1/23/10 8:00,precipitation,0
1/23/10 8:03,DEWP,-17
1/23/10 8:13,HUMI,28
1/23/10 8:37,Iws,38.9
1/23/10 8:40,PRES,1031
1/23/10 9:19,cbwd,NW
1/23/10 9:22,PRES,1031
1/23/10 9:22,Iprec,0
1/23/10 9:30,TEMP,-1
1/23/10 9:40,PM_USPost,41
1/23/10 9:42,Iws,25.93
1/23/10 9:45,HUMI,38
1/23/10 9:45,TEMP,0
1/23/10 9:49,precipitation,0
1/23/10 9:53,DEWP,-17
1/23/10 10:47,Iws,55
1/23/10 10:48,DEWP,-19
1/23/10 11:03,cbwd,NW
1/23/10 11:08,PM_USPost,15
1/23/10 11:09,HUMI,26
1/23/10 11:11,PM_USPost,19
1/23/10 11:13,PRES,1029
1/23/10 11:53,cbwd,NW
1/23/10 12:19,cbwd,NW
1/23/10 12:22,Iws,46.95
1/23/10 12:27,precipitation,0
1/23/10 12:28,HUMI,20
1/23/10 12:32,Iws,71.1
1/23/10 12:36,Iprec,0
1/23/10 12:41,Iprec,0
1/23/10 12:56,TEMP,2
1/23/10 13:02,precipitation,0
1/23/10 13:06,DEWP,-19
1/23/10 13:18,HUMI,19
1/23/10 13:19,Iws,79.15
1/23/10 13:27,precipitation,0
1/23/10 13:28,PM_USPost,22
1/23/10 13:29,cbwd,NW
1/23/10 13:32,PRES,1025
1/23/10 14:17,precipitation,0
1/23/10 14:32,TEMP,3
1/23/10 14:36,DEWP,-19
1/23/10 14:39,Iws,86.3
1/23/10 14:40,HUMI,18
1/23/10 14:52,DEWP,-19
1/23/10 15:05,cbwd,NW
1/23/10 15:13,precipitation,0
1/23/10 15:24,Iws,91.22
1/23/10 15:34,precipitation,0
1/23/10 15:38,PM_USPost,17
1/23/10 15:41,cbwd,NW
1/23/10 16:03,precipitation,0
1/23/10 16:08,PRES,1024
1/23/10 16:18,Iprec,0
1/23/10 16:21,Iprec,0
1/23/10 16:31,cbwd,NW
1/23/10 16:35,TEMP,2
1/23/10 16:38,PRES,1024
1/23/10 16:42,DEWP,-18
1/23/10 16:44,HUMI,18
1/23/10 17:09,TEMP,3
1/23/10 17:31,Iprec,0
1/23/10 17:48,Iws,96.14
1/23/10 17:55,HUMI,22
1/23/10 18:08,PRES,1024
1/23/10 18:38,TEMP,1
1/23/10 18:40,HUMI,21
1/23/10 18:57,DEWP,-18
1/23/10 19:12,PRES,1024
1/23/10 19:13,cbwd,NW
1/23/10 19:25,precipitation,0
1/23/10 19:38,PRES,1024
1/23/10 20:10,Iprec,0
1/23/10 20:20,Iws,1.79
1/23/10 20:21,TEMP,0
1/23/10 20:50,Iws,1.79
1/23/10 20:58,HUMI,28
1/23/10 21:04,precipitation,0
1/23/10 21:37,HUMI,24
1/23/10 21:41,Iprec,0
1/23/10 21:42,DEWP,-18
1/23/10 21:47,TEMP,0
1/23/10 22:13,cbwd,NW
1/23/10 22:16,DEWP,-16
1/23/10 22:26,Iws,4.92
1/23/10 22:26,precipitation,0
1/23/10 22:32,TEMP,0
1/23/10 22:51,DEWP,-15
1/23/10 22:57,Iprec,0
1/23/10 22:59,precipitation,0
1/23/10 23:05,Iws,6.71
1/23/10 23:26,cbwd,cv
1/23/10 23:33,PRES,1023
1/23/10 23:37,DEWP,-16
1/23/10 23:52,PRES,1023
1/24/10 0:01,HUMI,28
1/24/10 0:03,HUMI,36
1/24/10 0:09,precipitation,0
1/24/10 0:22,cbwd,NW
1/24/10 0:38,HUMI,57
1/24/10 0:44,PRES,1022
1/24/10 1:04,Iws,3.58
1/24/10 1:04,TEMP,-8
1/24/10 1:04,DEWP,-14
1/24/10 1:09,TEMP,-7
1/24/10 1:10,HUMI,66
1/24/10 1:24,DEWP,-16
1/24/10 1:30,PRES,1022
1/24/10 1:30,Iws,0.45
1/24/10 1:31,precipitation,0
1/24/10 1:40,Iws,1.79
1/24/10 1:43,Iprec,0
1/24/10 2:18,HUMI,67
1/24/10 2:18,Iprec,0
1/24/10 2:30,HUMI,61
1/24/10 2:33,Iprec,0
1/24/10 2:57,DEWP,-14
1/24/10 3:02,Iws,4.47
1/24/10 3:02,PRES,1021
1/24/10 3:02,cbwd,NW
1/24/10 3:04,DEWP,-14
1/24/10 3:12,HUMI,66
1/24/10 3:43,Iprec,0
1/24/10 3:45,PRES,1019
1/24/10 4:22,cbwd,NW
1/24/10 4:22,TEMP,-12
1/24/10 4:25,TEMP,-11
1/24/10 4:38,Iprec,0
1/24/10 5:13,DEWP,-15
1/24/10 5:19,HUMI,72
1/24/10 5:29,Iprec,0
1/24/10 5:38,precipitation,0
1/24/10 5:42,precipitation,0
1/24/10 5:47,precipitation,0
1/24/10 6:00,PRES,1019
1/24/10 6:09,cbwd,cv
1/24/10 6:11,Iws,0.89
1/24/10 6:17,DEWP,-15
1/24/10 6:20,PRES,1019
1/24/10 6:31,Iprec,0
1/24/10 6:33,Iws,0.89
1/24/10 6:40,PRES,1019
1/24/10 7:09,Iws,1.79
1/24/10 7:11,precipitation,0
1/24/10 7:28,Iws,0.89
1/24/10 7:28,precipitation,0
1/24/10 7:33,Iprec,0
1/24/10 7:48,cbwd,SE
1/24/10 8:12,HUMI,78
1/24/10 8:16,PRES,1019
1/24/10 8:20,cbwd,cv
1/24/10 8:23,Iprec,0
1/24/10 8:24,Iws,1.78
1/24/10 8:29,DEWP,-12
1/24/10 8:39,TEMP,-12
1/24/10 8:58,TEMP,-4
1/24/10 9:08,HUMI,53
1/24/10 9:08,TEMP,-13
1/24/10 9:24,Iprec,0
1/24/10 9:37,Iws,2.67
1/24/10 9:39,HUMI,36
1/24/10 9:42,precipitation,0
1/24/10 9:46,DEWP,-16
1/24/10 9:50,cbwd,NE
1/24/10 9:52,DEWP,-13
1/24/10 9:53,HUMI,78
1/24/10 10:08,cbwd,cv
1/24/10 10:23,PRES,1019
1/24/10 10:38,HUMI,21
1/24/10 10:55,precipitation,0
1/24/10 10:58,precipitation,0
1/24/10 11:06,DEWP,-19
1/24/10 11:27,PRES,1017
1/24/10 11:37,Iws,13.85
1/24/10 11:43,DEWP,-16
1/24/10 11:56,Iprec,0
1/24/10 12:10,cbwd,cv
1/24/10 12:15,TEMP,4
1/24/10 12:42,TEMP,0
1/24/10 12:48,cbwd,NW
1/24/10 12:59,precipitation,0
1/24/10 13:02,PRES,1018
1/24/10 13:20,Iws,4.02
1/24/10 13:25,Iws,32.62
1/24/10 13:29,Iprec,0
1/24/10 13:32,Iprec,0
1/24/10 13:44,Iprec,0
1/24/10 13:55,DEWP,-19
1/24/10 13:56,TEMP,5
1/24/10 14:08,HUMI,15
1/24/10 14:18,cbwd,NW
1/24/10 14:23,TEMP,5
1/24/10 14:27,DEWP,-20
1/24/10 14:42,TEMP,5
1/24/10 14:53,Iws,40.67
1/24/10 15:14,Iprec,0
1/24/10 15:16,precipitation,0
1/24/10 15:39,precipitation,0
1/24/10 15:54,cbwd,NW
1/24/10 16:06,HUMI,18
1/24/10 16:10,DEWP,-18
1/24/10 16:11,cbwd,NW
1/24/10 16:13,PRES,1020
1/24/10 16:15,PRES,1017
1/24/10 16:23,Iprec,0
1/24/10 16:49,TEMP,3
1/24/10 16:56,Iws,61.68
1/24/10 17:13,precipitation,0
1/24/10 17:41,DEWP,-19
1/24/10 17:52,HUMI,14
1/24/10 17:55,HUMI,22
1/24/10 17:59,Iws,49.61
1/24/10 17:59,PRES,1023
1/24/10 18:10,precipitation,0
1/24/10 18:11,cbwd,NW
1/24/10 18:11,TEMP,-2
1/24/10 18:14,DEWP,-20
1/24/10 18:27,cbwd,NW
1/24/10 18:34,DEWP,-20
1/24/10 18:39,HUMI,22
1/24/10 18:53,cbwd,NW
1/24/10 19:00,Iws,76.88
1/24/10 19:16,Iprec,0
1/24/10 19:32,PRES,1027
1/24/10 19:35,precipitation,0
1/24/10 19:35,Iws,89.84
1/24/10 19:43,TEMP,1
1/24/10 19:56,precipitation,0
1/24/10 19:57,Iprec,0
1/24/10 20:05,precipitation,0
1/24/10 20:27,DEWP,-25
1/24/10 20:30,Iprec,0
1/24/10 20:43,TEMP,-1
1/24/10 21:00,HUMI,23
1/24/10 21:03,Iprec,0
1/24/10 21:12,TEMP,-3
1/24/10 21:15,HUMI,17
1/24/10 21:19,HUMI,17
1/24/10 21:24,PRES,1029
1/24/10 21:39,PRES,1031
1/24/10 21:54,Iws,113.98
1/24/10 22:01,cbwd,NW
1/24/10 22:17,PRES,1030
1/24/10 22:26,HUMI,23
1/24/10 22:34,PRES,1031
1/24/10 22:50,Iprec,0
1/24/10 22:50,DEWP,-21
